age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44,9,2,0,0,148,0,0,2,19,6,311,11,-1,0,3,0
42,4,0,1,1,923,1,0,2,19,6,129,11,-1,0,3,0
47,10,0,1,0,176,0,0,2,19,6,91,11,-1,0,3,0
37,11,1,1,0,5700,0,0,2,19,6,49,11,-1,0,3,0
39,1,1,0,0,1473,1,0,2,19,6,112,33,-1,0,3,0
45,9,1,0,0,3388,0,0,2,19,6,36,45,-1,0,3,0
39,1,1,0,0,1046,0,0,2,19,6,112,33,-1,0,3,0
25,1,2,1,0,-191,1,0,2,19,6,958,45,-1,0,3,1
38,1,0,1,0,1686,1,0,2,19,6,9,20,-1,0,3,0
34,9,2,1,0,6053,1,0,2,19,6,26,38,-1,0,3,0
41,3,2,1,0,2184,0,0,2,19,6,91,11,-1,0,3,0
57,5,1,1,0,789,0,0,2,19,6,2635,22,-1,0,3,0
49,4,0,2,0,1115,0,0,2,19,6,138,47,-1,0,3,0
46,2,1,2,0,341,0,0,2,19,6,318,11,-1,0,3,0
49,1,1,0,0,226,1,0,2,19,6,326,38,-1,0,3,0
58,2,1,3,0,2445,0,0,2,19,6,1403,22,-1,0,3,0
50,3,1,0,0,0,0,0,2,20,6,179,11,-1,0,3,0
43,9,0,1,0,6835,0,0,2,20,6,262,11,-1,0,3,0
41,0,1,1,0,4178,0,0,2,20,6,168,11,-1,0,3,0
37,1,1,1,0,1818,1,0,2,20,6,193,2,-1,0,3,0
53,1,1,1,0,208,0,0,2,20,6,333,6,-1,0,3,0
45,2,1,2,0,0,1,0,2,20,6,50,11,-1,0,3,0
43,1,1,3,0,-19,0,1,2,20,6,241,11,-1,0,3,0
37,2,1,2,0,2685,0,0,2,20,6,187,11,-1,0,3,0
56,9,1,2,0,1062,0,0,2,20,6,37,11,-1,0,3,0
50,10,1,1,0,17,0,0,2,20,6,189,11,-1,0,3,0
59,5,0,1,0,602,0,0,2,20,6,89,22,-1,0,3,0
53,10,0,1,0,0,0,0,2,20,6,101,11,-1,0,3,0
36,8,1,2,0,408,0,0,2,20,6,112,22,-1,0,3,0
36,10,2,0,0,2562,0,0,2,20,6,489,11,-1,0,3,0
41,9,0,3,0,143,0,0,2,20,6,141,33,-1,0,3,0
56,4,0,2,1,-1968,0,0,2,20,6,60,22,-1,0,3,0
39,9,2,2,0,610,0,0,2,20,6,241,11,-1,0,3,0
50,4,1,2,0,89,0,0,2,20,6,35,11,-1,0,3,0
50,1,1,0,0,-141,1,0,2,20,6,61,11,-1,0,3,0
50,5,1,0,0,29,0,0,2,20,6,135,38,-1,0,3,0
38,1,2,1,0,3054,0,0,2,20,6,24,2,-1,0,3,0
46,3,1,0,0,4064,0,0,2,20,6,62,33,-1,0,3,0
57,0,0,3,0,887,0,0,2,20,6,43,46,-1,0,3,0
57,4,1,1,0,570,0,0,2,20,6,75,11,-1,0,3,0
52,1,1,1,0,5614,1,0,2,20,6,177,22,-1,0,3,0
49,1,0,0,0,912,0,0,2,20,6,170,11,-1,0,3,0
57,11,1,3,0,2266,0,0,2,20,6,42,38,-1,0,3,0
35,0,2,1,0,2830,0,0,2,20,6,22,3,-1,0,3,0
50,1,1,0,0,480,1,0,2,20,6,99,38,-1,0,3,0
56,10,0,0,0,438,0,0,2,20,6,139,11,-1,0,3,0
54,1,1,0,0,-51,0,0,2,20,6,198,1,-1,0,3,0
39,3,1,0,0,4899,0,0,2,20,6,394,11,-1,0,3,0
60,5,1,2,0,2868,0,0,2,20,6,42,45,-1,0,3,0
28,1,1,0,0,103,1,0,2,20,6,41,20,-1,0,3,0
45,1,1,0,0,360,0,0,2,20,6,98,11,-1,0,3,0
52,1,1,0,0,1624,0,0,2,20,6,114,22,-1,0,3,0
56,9,1,2,0,52,0,0,2,20,6,191,22,-1,0,3,0
37,9,1,1,0,2209,0,0,2,20,6,167,11,-1,0,3,0
30,4,1,2,0,34,1,1,2,20,6,238,22,-1,0,3,0
41,4,1,1,0,1273,0,0,2,20,6,73,22,-1,0,3,0
51,0,1,1,0,37,0,1,2,20,6,206,11,-1,0,3,0
59,5,1,0,0,6955,0,1,2,20,6,179,1,-1,0,3,0
39,4,2,2,0,490,0,0,2,20,6,44,22,-1,0,3,0
56,7,1,1,0,1860,1,0,2,20,6,129,38,-1,0,3,0
41,2,1,2,0,3135,1,1,2,20,6,160,22,-1,0,3,0
50,4,1,2,0,67,0,1,2,20,6,156,22,-1,0,3,0
57,2,1,2,0,0,1,1,2,20,6,512,11,-1,0,3,0
36,6,2,1,0,1173,1,1,2,20,6,50,38,-1,0,3,0
38,4,1,2,0,2978,0,1,2,20,6,65,11,-1,0,3,0
32,1,1,1,0,1873,1,1,2,20,6,23,16,-1,0,3,0
58,9,1,0,0,4015,0,0,2,20,6,106,22,-1,0,3,0
38,6,1,1,0,746,0,0,2,20,6,256,22,-1,0,3,0
48,6,0,1,1,7,0,0,2,20,6,633,11,-1,0,3,0
42,2,1,1,0,1002,0,0,2,20,6,109,22,-1,0,3,0
56,1,1,1,0,337,1,0,2,20,6,99,11,-1,0,3,0
40,3,1,0,0,746,0,0,2,20,6,246,22,-1,0,3,0
56,1,1,0,0,770,1,0,2,20,6,59,22,-1,0,3,0
60,3,0,2,0,662,0,0,2,20,6,241,33,-1,0,3,0
36,4,1,1,0,1736,1,0,2,20,6,63,0,-1,0,3,0
37,1,2,1,0,847,0,0,2,20,6,54,0,-1,0,3,0
46,9,2,1,0,3494,1,0,2,20,6,87,0,-1,0,3,0
59,1,1,1,0,-162,1,1,2,20,6,122,0,-1,0,3,0
43,10,1,0,0,519,0,0,2,20,6,973,11,-1,0,3,1
46,1,1,0,0,4,0,1,2,20,6,166,0,-1,0,3,0
39,2,1,1,0,0,0,0,2,20,6,375,0,-1,0,3,0
56,2,0,0,0,3,0,0,2,20,6,111,0,-1,0,3,0
43,1,1,0,0,1794,1,0,2,20,6,35,0,-1,0,3,0
51,5,1,1,0,806,0,0,2,20,6,32,0,-1,0,3,0
46,9,1,1,0,0,0,0,2,20,6,625,0,-1,0,3,0
55,9,1,1,0,0,1,1,2,20,6,124,0,-1,0,3,0
58,9,1,1,0,683,0,0,2,20,6,157,11,-1,0,3,0
60,5,1,1,0,1690,0,0,2,20,6,1467,33,-1,0,3,1
53,10,1,1,0,2057,1,0,2,20,6,134,0,-1,0,3,0
53,9,1,1,0,472,1,1,2,20,6,325,0,-1,0,3,0
38,1,1,0,0,15477,0,0,2,20,6,114,11,-1,0,3,0
48,4,1,2,0,5320,1,0,2,20,6,792,0,-1,0,3,1
50,9,0,2,0,261,0,0,2,20,6,155,0,-1,0,3,0
35,6,2,1,0,250,0,0,2,20,6,170,0,-1,0,3,0
45,1,2,0,0,1006,0,0,2,20,6,124,0,-1,0,3,0
38,9,1,1,0,0,1,0,2,20,6,111,0,-1,0,3,0
49,9,2,3,0,443,0,0,2,20,6,25,2,-1,0,3,0
35,3,0,0,0,1465,0,0,2,20,6,40,0,-1,0,3,0
57,4,1,3,0,1054,0,0,2,20,6,25,22,-1,0,3,0
47,9,0,2,0,194,0,0,2,20,6,368,11,-1,0,3,0
40,10,1,2,0,2135,1,0,2,20,6,95,0,-1,0,3,0
44,7,1,1,0,522,0,1,2,20,6,911,0,-1,0,3,1
53,1,1,1,0,1777,1,0,2,20,6,253,0,-1,0,3,0
59,10,1,2,0,279,0,0,2,20,6,41,0,-1,0,3,0
55,3,0,0,0,0,0,0,2,20,6,398,11,-1,0,3,0
56,5,2,1,0,4365,0,0,2,20,6,361,0,-1,0,3,0
45,1,1,3,0,550,0,1,2,20,6,97,0,-1,0,3,0
31,1,1,0,0,224,1,0,2,20,6,20,10,-1,0,3,0
49,1,1,0,0,1119,1,0,2,20,6,493,0,-1,0,3,0
42,9,1,1,0,297,0,0,2,20,6,65,0,-1,0,3,0
45,3,1,0,0,4994,0,0,2,20,6,48,0,-1,0,3,0
26,1,2,1,0,-46,1,0,2,20,6,382,45,-1,0,3,1
40,2,0,2,0,224,0,0,2,20,6,606,0,-1,0,3,0
46,7,1,1,0,457,1,1,2,20,6,74,0,-1,0,3,0
52,3,0,0,0,1697,0,0,2,20,6,153,0,-1,0,3,0
52,5,1,2,0,2269,0,0,2,20,6,1210,0,-1,0,3,1
50,9,0,1,0,396,0,0,2,20,6,716,11,-1,0,3,1
42,10,1,1,0,0,1,0,2,20,6,158,0,-1,0,3,0
54,1,1,0,0,2281,1,0,2,20,6,158,0,-1,0,3,0
48,2,0,2,0,0,1,1,2,20,6,139,0,-1,0,3,0
57,9,1,1,0,9689,1,0,2,20,6,313,0,-1,0,3,0
43,4,1,3,0,0,0,0,2,20,6,273,0,-1,0,3,0
44,4,1,1,0,-1746,1,0,2,20,6,218,0,-1,0,3,0
43,11,1,3,0,1517,0,0,2,20,6,45,0,-1,0,3,0
52,4,1,2,0,1545,0,0,2,20,6,115,33,-1,0,3,0
43,4,2,0,0,0,0,0,2,20,6,280,0,-1,0,3,0
35,0,1,1,0,165,0,1,2,20,6,109,0,-1,0,3,0
51,1,1,1,1,0,0,1,2,20,6,179,22,-1,0,3,0
42,11,2,3,1,61,0,0,2,20,6,115,0,-1,0,3,0
44,7,1,1,0,-254,0,0,2,20,6,25,0,-1,0,3,0
56,4,0,2,0,310,0,0,2,20,6,75,33,-1,0,3,0
42,6,1,0,0,3717,0,0,2,20,6,235,0,-1,0,3,0
38,4,1,3,0,933,0,0,2,20,6,95,11,-1,0,3,0
35,6,1,1,0,347,0,0,2,20,6,231,0,-1,0,3,0
41,9,0,2,0,24055,0,1,2,20,6,132,0,-1,0,3,0
47,6,1,2,0,1917,0,0,2,20,6,39,11,-1,0,3,0
44,7,2,1,0,2886,0,0,2,20,6,31,0,-1,0,3,0
50,0,1,3,0,-1137,1,1,2,20,6,64,0,-1,0,3,0
54,7,1,3,0,386,0,1,2,20,6,838,0,-1,0,3,1
38,10,1,1,0,1604,0,0,2,20,6,1276,0,-1,0,3,0
43,0,1,1,0,584,0,0,2,20,6,27,0,-1,0,3,0
39,6,2,1,0,759,1,0,2,20,6,100,0,-1,0,3,0
43,1,0,3,1,1,0,0,2,20,6,188,0,-1,0,3,0
58,5,1,1,0,5523,0,0,2,20,6,141,0,-1,0,3,0
44,1,1,0,1,0,0,1,2,20,6,144,0,-1,0,3,0
57,10,1,1,0,468,1,0,2,20,6,329,0,-1,0,3,0
57,9,1,1,0,0,0,0,2,20,6,45,33,-1,0,3,0
40,7,1,1,0,5807,1,0,2,20,6,98,0,-1,0,3,0
44,7,1,1,0,179,1,0,2,20,6,75,22,-1,0,3,0
44,1,2,0,0,10984,0,0,2,20,6,258,9,-1,0,3,0
40,9,1,1,0,109,0,0,2,20,6,402,14,-1,0,3,0
54,6,1,0,0,1463,0,0,2,20,6,60,0,-1,0,3,0
40,6,0,1,0,1876,0,1,2,20,6,269,0,-1,0,3,0
56,4,1,2,0,0,0,1,2,20,6,422,0,-1,0,3,1
37,10,1,1,0,1038,0,0,2,20,6,307,22,-1,0,3,0
57,0,1,2,0,9311,0,0,2,20,6,485,22,-1,0,3,0
50,0,0,1,0,0,1,0,2,20,6,174,0,-1,0,3,0
57,4,1,2,0,9103,0,1,2,20,6,1098,11,-1,0,3,1
30,1,0,1,1,457,1,0,2,20,6,115,12,-1,0,3,0
43,7,2,2,0,126,1,0,2,20,6,351,11,-1,0,3,0
46,1,0,0,0,0,0,0,2,20,6,62,11,-1,0,3,0
41,0,1,1,0,0,0,0,2,20,6,89,0,-1,0,3,0
43,2,1,1,0,0,1,0,2,20,6,113,0,-1,0,3,0
49,1,1,0,0,923,0,0,2,20,6,471,11,-1,0,3,0
36,4,1,2,0,1355,1,0,2,20,6,256,46,-1,0,3,0
55,5,1,1,0,5,0,0,2,20,6,108,0,-1,0,3,0
41,1,1,1,0,167,0,0,2,20,6,48,0,-1,0,3,0
38,1,1,1,0,1005,0,0,2,20,6,76,3,-1,0,3,0
35,1,1,0,0,14,1,0,2,20,6,35,0,-1,0,3,0
55,7,0,1,0,1735,0,0,2,20,6,375,11,-1,0,3,0
47,7,0,1,0,287,0,0,2,20,6,63,0,-1,0,3,0
52,4,1,2,0,0,0,0,2,20,6,166,0,-1,0,3,0
41,1,2,0,0,-206,0,0,2,20,6,342,0,-1,0,3,0
36,1,1,1,0,0,0,0,2,20,6,332,22,-1,0,3,0
56,5,1,1,0,878,0,0,2,20,6,123,22,-1,0,3,0
53,7,0,1,0,-223,0,0,2,20,6,160,0,-1,0,3,0
57,5,1,0,0,1466,0,0,2,20,6,326,0,-1,0,3,0
56,4,1,1,0,3164,0,0,2,20,6,245,22,-1,0,3,0
44,4,1,2,0,2400,0,0,2,20,6,82,0,-1,0,3,0
40,4,1,1,0,408,1,0,2,20,6,37,33,-1,0,3,0
41,9,1,2,0,0,0,0,2,20,6,95,0,-1,0,3,0
47,6,1,0,0,2559,0,0,2,20,6,374,0,-1,0,3,0
36,6,2,2,0,977,0,0,2,20,6,172,11,-1,0,3,0
45,1,1,0,0,0,0,1,2,20,6,74,11,-1,0,3,0
57,9,1,2,0,27069,0,1,2,20,6,174,22,-1,0,3,0
48,4,1,1,0,3260,0,0,2,20,6,111,22,-1,0,3,0
56,1,1,3,0,665,1,0,2,20,6,109,11,-1,0,3,0
46,3,1,0,0,296,1,0,2,20,6,205,33,-1,0,3,0
56,11,1,3,0,0,0,0,2,20,6,471,11,-1,0,3,0
27,0,1,1,0,-48,1,0,2,20,6,168,11,-1,0,3,0
38,4,1,2,0,0,1,0,2,20,6,211,11,-1,0,3,0
60,9,1,1,0,0,0,0,2,20,6,105,11,-1,0,3,0
25,1,1,1,0,-306,1,0,2,20,6,534,22,-1,0,3,0
37,1,1,1,0,43,1,0,2,20,6,250,22,-1,0,3,0
41,4,1,1,1,-771,0,1,2,20,6,343,11,-1,0,3,0
42,9,1,2,0,-215,0,0,2,20,6,1573,38,-1,0,3,1
56,6,1,1,0,549,0,1,2,20,6,181,11,-1,0,3,0
47,9,1,1,0,302,1,0,2,20,6,89,22,-1,0,3,0
28,7,1,1,0,-494,1,0,2,20,6,232,11,-1,0,3,0
49,4,0,2,0,557,1,0,2,20,6,126,38,-1,0,3,0
56,5,1,1,0,5879,0,0,2,20,6,237,22,-1,0,3,0
51,4,1,2,0,3045,0,1,2,20,6,208,11,-1,0,3,0
60,1,1,1,0,196,0,0,2,20,6,583,22,-1,0,3,0
50,3,1,0,0,1098,0,0,2,20,6,174,22,-1,0,3,0
36,1,2,1,0,7123,0,0,2,20,6,26,8,-1,0,3,0
52,1,1,1,0,1500,0,1,2,20,6,109,22,-1,0,3,0
51,5,1,1,0,1295,0,1,2,20,6,288,11,-1,0,3,0
43,0,1,1,0,672,1,0,2,20,6,14,43,-1,0,3,0
20,8,2,1,0,-322,1,0,2,20,6,73,33,-1,0,3,0
36,1,1,0,0,44,0,0,2,20,6,11,11,-1,0,3,0
47,7,1,1,0,1111,0,0,2,20,6,415,33,-1,0,3,0
39,0,2,1,0,470,1,0,2,20,6,44,11,-1,0,3,0
53,5,1,0,0,3975,0,0,2,20,6,23,11,-1,0,3,0
38,9,0,2,0,348,0,0,2,20,6,446,0,-1,0,3,0
29,1,2,1,0,908,1,0,2,20,6,1663,0,-1,0,3,1
60,11,1,0,0,4722,0,0,2,20,6,459,22,-1,0,3,0
43,0,1,1,0,506,0,0,2,20,6,398,0,-1,0,3,0
47,9,1,2,0,1694,0,1,2,20,6,560,22,-1,0,3,1
55,3,1,0,0,16,0,0,2,20,6,64,0,-1,0,3,0
42,0,1,1,1,-9,0,0,2,20,6,248,0,-1,0,3,0
39,9,0,1,0,80,0,0,2,20,6,124,11,-1,0,3,0
51,10,1,1,0,495,1,1,2,20,6,154,46,-1,0,3,0
57,4,1,2,0,-92,1,1,2,20,6,1617,0,-1,0,3,1
39,2,0,2,1,-251,0,0,2,20,6,421,43,-1,0,3,0
60,2,1,1,0,1393,0,0,2,20,6,591,43,-1,0,3,0
47,6,1,1,0,1121,0,0,2,20,6,454,43,-1,0,3,0
57,0,1,3,0,5,0,0,2,20,6,165,11,-1,0,3,0
37,6,1,1,0,1549,1,0,2,20,6,161,45,-1,0,3,0
40,1,1,0,0,0,0,0,2,20,6,618,33,-1,0,3,0
38,7,1,1,0,293,0,0,2,20,6,70,11,-1,0,3,0
41,1,1,1,0,2067,1,0,2,20,6,120,33,-1,0,3,0
36,3,2,0,0,207,0,0,2,20,6,1478,38,-1,0,3,0
47,4,1,2,0,33,1,1,2,20,6,14,17,-1,0,3,0
56,1,1,1,0,475,1,1,2,20,6,110,33,-1,0,3,0
46,1,1,1,0,101,1,0,2,20,6,40,33,-1,0,3,0
40,1,1,1,0,188,1,1,2,20,6,570,11,-1,0,3,1
36,4,0,2,0,0,0,0,2,20,6,519,11,-1,0,3,0
44,9,1,1,0,251,0,0,2,20,6,14,43,-1,0,3,0
59,4,1,1,0,544,0,0,2,20,6,67,11,-1,0,3,0
54,7,1,1,0,515,0,1,2,20,6,825,11,-1,0,3,0
41,6,0,2,0,-319,0,0,2,20,6,263,22,-1,0,3,0
38,1,2,2,0,2885,1,0,2,20,6,1422,1,-1,0,3,1
45,1,1,0,0,186,0,0,2,20,6,554,11,-1,0,3,0
34,1,1,1,0,490,1,0,2,20,6,55,3,-1,0,3,0
39,1,0,0,0,4168,1,0,2,20,6,172,22,-1,0,3,0
37,4,1,2,0,142,0,0,2,20,6,553,11,-1,0,3,0
38,8,2,3,0,9669,0,0,2,20,6,15,22,-1,0,3,0
56,3,1,0,0,954,0,0,2,20,6,81,1,-1,0,3,0
39,3,0,1,1,127,0,0,2,20,6,150,11,-1,0,3,0
44,4,0,2,0,2237,1,0,2,20,6,125,11,-1,0,3,0
38,1,1,0,0,3419,1,0,2,20,6,324,38,-1,0,3,0
47,0,1,1,1,-57,0,1,2,20,6,93,11,-1,0,3,0
36,9,1,1,0,0,1,0,2,20,6,156,45,-1,0,3,0
32,0,2,1,0,2326,1,0,2,20,6,62,22,-1,0,3,0
55,11,1,0,0,2074,0,0,2,20,6,19,33,-1,0,3,0
42,10,1,1,0,396,0,1,2,20,6,47,11,-1,0,3,0
49,1,1,0,0,2,1,0,2,20,6,16,12,-1,0,3,0
52,6,1,0,0,-107,1,1,2,20,6,134,11,-1,0,3,0
31,1,1,1,0,1361,1,0,2,20,6,176,33,-1,0,3,0
48,1,1,1,0,10724,0,0,2,20,6,238,22,-1,0,3,0
50,1,0,3,0,2812,1,0,2,20,6,17,30,-1,0,3,0
43,4,1,2,0,177,0,0,2,20,6,9,9,-1,0,3,0
30,0,1,1,0,685,1,0,2,20,6,25,22,-1,0,3,0
45,4,1,2,0,904,1,1,2,20,6,14,47,-1,0,3,0
42,1,1,0,0,161,1,0,2,20,6,365,22,-1,0,3,0
39,1,1,0,0,12,0,0,2,20,6,210,11,-1,0,3,0
43,1,1,0,0,377,0,1,2,20,6,11,38,-1,0,3,0
37,7,1,1,0,0,0,0,2,20,6,12,5,-1,0,3,0
36,1,2,0,0,1313,1,0,2,20,6,8,1,-1,0,3,0
37,9,1,1,0,3728,0,0,2,20,6,55,33,-1,0,3,0
36,1,2,0,0,79,0,0,2,20,6,9,22,-1,0,3,0
59,5,0,1,0,0,0,0,2,20,6,13,38,-1,0,3,0
35,6,1,1,0,273,0,0,2,20,6,28,33,-1,0,3,0
54,3,0,2,0,1241,0,0,2,20,6,17,38,-1,0,3,0
54,6,0,2,0,1323,0,0,2,20,6,47,33,-1,0,3,0
37,1,2,1,0,3876,0,0,2,20,6,8,3,-1,0,3,0
56,1,1,0,0,3643,0,0,2,20,6,11,22,-1,0,3,0
45,0,1,3,0,1557,0,0,2,20,6,158,38,-1,0,3,0
58,5,1,0,0,741,0,0,2,20,6,81,11,-1,0,3,0
39,1,1,1,0,3832,1,0,2,20,6,14,4,-1,0,3,0
38,4,0,2,0,155,1,0,2,20,6,25,18,-1,0,3,0
45,10,0,1,0,5163,0,0,2,20,6,9,11,-1,0,3,0
42,1,1,1,0,494,0,0,2,20,6,154,11,-1,0,3,0
37,1,1,0,0,1779,1,0,2,20,6,34,22,-1,0,3,0
39,10,1,1,0,1654,0,0,2,20,6,264,43,-1,0,3,0
46,4,1,1,0,12186,0,0,2,20,6,29,22,-1,0,3,0
52,9,1,1,0,2206,1,0,2,20,6,20,9,-1,0,3,0
42,4,0,2,0,0,0,0,2,20,6,85,11,-1,0,3,0
39,6,2,3,0,0,0,0,2,20,6,13,2,-1,0,3,0
47,7,1,1,0,505,0,0,2,20,6,152,22,-1,0,3,0
24,9,2,0,0,126,1,0,2,20,6,10,42,-1,0,3,0
52,7,1,0,0,911,0,0,2,20,6,29,11,-1,0,3,0
38,9,2,2,0,1113,0,0,2,20,6,34,33,-1,0,3,0
34,1,1,0,0,0,1,1,2,20,6,34,21,-1,0,3,0
29,0,2,1,0,-498,1,0,2,20,6,17,5,-1,0,3,0
49,9,0,1,0,3394,1,0,2,20,6,14,14,-1,0,3,0
37,3,1,3,0,3075,0,0,2,20,6,29,22,-1,0,3,0
53,9,1,3,0,6859,1,0,2,20,6,32,19,-1,0,3,0
56,1,0,0,0,0,0,0,2,20,6,134,1,-1,0,3,0
47,4,1,2,0,2820,0,0,2,20,6,92,22,-1,0,3,0
48,4,0,2,0,0,0,0,2,20,6,26,22,-1,0,3,0
33,1,2,1,0,13494,1,0,2,20,6,27,17,-1,0,3,0
40,7,1,0,0,258,0,0,2,20,6,14,4,-1,0,3,0
47,9,1,1,0,44,0,0,2,20,6,15,22,-1,0,3,0
38,1,2,1,0,530,0,0,2,20,6,17,43,-1,0,3,0
44,4,1,2,0,1286,1,0,2,20,6,268,22,-1,0,3,0
38,9,2,1,0,258,0,1,2,20,6,587,11,-1,0,3,0
42,7,2,3,0,4800,0,0,2,20,6,10,2,-1,0,3,0
46,4,1,2,0,974,1,0,2,20,6,652,22,-1,0,3,0
31,1,2,3,0,813,1,0,2,20,6,16,9,-1,0,3,0
36,7,2,1,0,760,0,0,2,20,6,9,4,-1,0,3,0
51,4,1,2,0,-265,1,0,2,20,6,435,33,-1,0,3,0
41,1,0,0,0,1498,0,0,2,20,6,10,11,-1,0,3,0
51,7,1,1,0,325,1,0,2,20,6,123,33,-1,0,3,0
35,10,0,0,0,118,0,0,2,20,6,12,33,-1,0,3,0
50,9,1,1,0,1088,1,0,2,20,6,179,13,-1,0,3,0
53,2,1,2,0,77,0,0,2,20,6,13,22,-1,0,3,0
55,9,2,1,0,11,0,0,2,20,6,14,11,-1,0,3,0
48,9,1,1,0,71,0,0,2,20,6,524,33,-1,0,3,0
57,9,0,1,0,1168,0,0,2,20,6,74,38,-1,0,3,0
48,1,0,0,0,2677,0,0,2,20,6,23,22,-1,0,3,0
41,9,1,1,0,0,0,0,2,20,6,850,22,-1,0,3,0
42,4,2,2,0,-56,1,0,2,20,6,126,5,-1,0,3,0
24,10,2,2,0,39,1,0,2,20,6,15,22,-1,0,3,0
52,1,1,0,0,649,1,1,2,20,6,7,12,-1,0,3,0
53,1,1,1,0,-214,1,0,2,20,6,49,33,-1,0,3,0
47,4,0,2,0,2515,0,0,2,20,6,40,22,-1,0,3,0
36,1,0,1,0,853,0,0,2,20,6,15,3,-1,0,3,0
53,1,1,0,0,57,1,0,2,20,6,4,12,-1,0,3,0
37,7,1,1,0,1483,0,0,2,20,6,32,47,-1,0,3,0
60,5,0,2,0,2166,0,0,2,20,6,8,47,-1,0,3,0
51,9,1,0,0,1550,0,0,2,20,6,12,38,-1,0,3,0
47,0,1,2,0,12276,0,0,2,20,6,77,38,-1,0,3,0
47,4,1,2,0,3556,1,0,2,20,6,130,33,-1,0,3,0
52,0,1,0,0,64,0,0,2,20,6,9,38,-1,0,3,0
36,0,0,1,0,1573,1,0,2,20,6,17,1,-1,0,3,0
52,5,0,1,0,280,0,0,2,20,6,8,3,-1,0,3,0
38,1,1,0,0,-522,1,1,2,20,6,18,14,-1,0,3,0
51,3,1,1,0,3984,0,0,2,20,6,7,3,-1,0,3,0
48,1,1,0,0,1876,1,0,2,20,6,11,22,-1,0,3,0
37,4,2,3,0,146,1,0,2,20,6,16,46,-1,0,3,0
43,1,1,1,0,-312,1,0,2,20,6,26,2,-1,0,3,0
56,2,1,3,0,0,0,0,2,20,6,39,46,-1,0,3,0
42,6,1,2,0,1430,1,1,2,20,6,16,22,-1,0,3,0
52,4,0,2,0,-297,1,0,2,20,6,11,13,-1,0,3,0
43,6,1,2,0,819,0,0,2,20,6,285,33,-1,0,3,0
37,1,1,0,0,5052,1,0,2,20,6,37,22,-1,0,3,0
43,1,1,0,0,-59,1,0,2,20,6,205,38,-1,0,3,0
36,0,1,1,0,976,0,0,2,20,6,408,38,-1,0,3,0
33,11,1,2,0,0,1,0,2,20,6,27,7,-1,0,3,0
29,9,2,1,0,142,1,1,2,20,6,312,11,-1,0,3,0
38,4,1,2,0,6209,0,0,2,20,6,46,1,-1,0,3,0
42,3,0,1,0,3253,0,0,2,20,6,18,45,-1,0,3,0
46,7,0,1,0,0,0,0,2,20,6,1023,22,-1,0,3,1
40,0,1,1,0,-283,0,0,2,20,6,253,11,-1,0,3,0
41,3,1,0,0,188,1,1,2,20,6,10,5,-1,0,3,0
43,0,2,1,0,985,1,1,2,20,6,51,10,-1,0,3,0
37,1,2,2,0,344,0,0,2,20,6,407,11,-1,0,3,0
45,7,0,0,0,3854,1,0,2,20,6,10,22,-1,0,3,0
52,2,2,3,0,0,0,0,2,20,6,9,11,-1,0,3,0
44,2,0,1,0,456,0,0,2,20,6,110,22,-1,0,3,0
49,7,0,1,0,947,0,0,2,20,6,808,11,-1,0,3,1
38,4,1,2,0,6999,0,0,2,20,6,11,11,-1,0,3,0
38,1,1,1,0,-627,1,1,2,20,6,176,33,-1,0,3,0
46,7,0,3,0,3390,0,0,2,20,6,152,22,-1,0,3,0
51,0,1,2,0,4655,0,0,2,20,6,44,33,-1,0,3,0
45,4,1,1,0,625,0,0,2,20,6,13,22,-1,0,3,0
41,4,1,2,0,15,0,0,2,20,6,13,38,-1,0,3,0
46,4,1,2,0,5464,0,0,2,20,6,79,33,-1,0,3,0
52,1,2,0,0,3421,0,0,2,20,6,212,46,-1,0,3,0
57,1,1,0,0,1592,0,1,2,20,6,78,33,-1,0,3,0
50,9,1,1,0,213,1,1,2,20,6,87,11,-1,0,3,0
43,1,2,1,0,740,1,0,2,20,6,585,11,-1,0,3,1
43,1,1,0,0,-41,0,0,2,20,6,8,22,-1,0,3,0
42,1,1,1,0,671,1,0,2,20,6,10,21,-1,0,3,0
55,7,2,1,0,1539,0,0,2,20,6,65,11,-1,0,3,0
47,2,1,2,0,1855,0,0,2,20,6,129,22,-1,0,3,0
55,5,1,1,0,241,1,0,2,20,6,14,43,-1,0,3,0
38,9,1,1,0,1409,1,0,2,20,6,9,5,-1,0,3,0
55,4,1,2,0,4777,0,1,2,20,6,12,22,-1,0,3,0
53,4,1,1,0,4601,1,0,2,20,6,100,33,-1,0,3,0
56,9,1,3,0,9246,0,0,2,20,6,143,22,-1,0,3,0
31,0,2,1,0,1016,1,0,2,20,6,9,38,-1,0,3,0
31,7,1,1,0,356,1,0,2,20,6,228,38,-1,0,3,0
39,3,1,3,0,9716,0,0,2,20,6,86,11,-1,0,3,0
45,4,1,2,0,655,0,0,2,20,6,693,22,-1,0,3,1
35,7,1,1,0,2672,0,0,2,20,6,8,1,-1,0,3,0
36,1,1,1,0,1132,1,1,2,20,6,258,11,-1,0,3,0
39,0,2,1,0,6512,0,0,2,20,6,16,43,-1,0,3,0
52,7,0,1,0,765,1,0,2,20,6,27,22,-1,0,3,0
39,2,1,2,0,3,0,0,2,20,6,12,5,-1,0,3,0
39,0,1,3,0,378,0,0,2,20,6,17,38,-1,0,3,0
